infotext,activity,children,culture,food,nature,night,season
"2025 용마루 숲길 축제는 지역의 자연과 상권, 그리고 시민이 함께 어우러지는 도심 속 힐링 축제다.축제는 2025년 10월 24일(금)부터 11월 9일(일)까지 매주 금·토·일, 총 9회에 걸쳐 용마루길 상권 및 경의선 숲길 일대에서 열린다. “도심 속 나만의 힐링 오아시스!”를 슬로건으로, 버스킹 공연·일일 클래스·거리 퍼포먼스·체험 프로그램 등 다채로운 즐길 거리를 선보인다. 마켓 부스에서는 지역 상인회와 로컬 브랜드가 함께하는 팝업마켓(플리마켓)이 열린다. 관람객은 도심 속 숲길을 거닐며, 용산구 지역 상권과 문화가 공존하는 따뜻한 축제의 풍경 속에서 ‘함께 걷는 일상의 여유와 쉼’을 체험할 수 있다. 1. 메인스테이지 (13:30~14:00/16:30~17:10)<br>-10/24(금), 10/31(금), 11/7(금) : 초동(국악 앙상블), 버블쇼(백인철)<br>-10/25(토), 11/1(토), 11/8(토) : 새비(싱어송라이터), 마술쇼(제로)<br>-10/26(일), 11/2(일), 11/9(일) : 반꼽슬(싱어송라이터), 벌룬쇼(이한)<br><br>2. 체험 프로그램 (14:00~15:30)<br>-10/25(토),11/9(일) : 싱잉볼 힐링 클래스<br>-10/26(일), 11/1(토) : 요가 클래스<br>-11/2(일),11/8(토) : 필라테스 클래스<br><br>3. 체험존 & 거리 퍼포먼스 (13:00~20:00)<br>-체험 프로그램 : 캐리커처 · 페이스페인팅 · 캘리그라피<br>-거리 퍼포먼스 : 숲속동물(가위바위보 이벤트) · 물음표맨(QR코드 잡기 이벤트) · 풍선 피에로(풍선아트 이벤트)<br><br>4. 팝업마켓 프로그램 (13:00~20:00)<br>-용산구지역 상인회와 로컬 브랜드가 함께하는 팝업마켓(플리마켓) 프로그램",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"서리지 가족 체험 페스티벌은 대구광역시 북구에 위치한 서리지 생태공원에서 열리는 가족 단위 축제로 3회차인 2025년에는 '서리지 모험의 숲' 이라는 컨셉으로 모험 테마파크 형태의 축제가 진행되며, 방문객이 용사가 되어 모험을 떠나는 형태의 다양한 프로그램으로 이루어져 있다. 생태공원의 자연과 함께 방문객에게 체험을 통한 색다른 경험을 선사하는 축제이다. 1. 서리지, 모험의 숲 : 마녀를 무찌르자! 테마파크 형태 체험 프로그램<br>2. 관광두레 체험 : 북구 관광두레와 함께 다양한 체험<br>3. 함께 즐기는 부대행사 : 푸드트럭, 마켓, 파라솔 쉼터",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"국악과 과일의 고장 영동에서 제14회 대한민국와인축제가 2025. 9. 12.(금) ~ 10. 11.(토)까지 30일간 개최된다. 
이번 축제의 Healing & Chilling (치유와 여유)로 영동에서 생산된 와인을 자연과 함께 마시며 다채로운 문화 공연을 즐기며 몸과 마음을 회복하는 멀티 테라피형 축제로 진행된다. 장소는 영동세계국악엑스포 초입의 영동와인터널 주차장에서 진행되며 영동군/(재)영동군 문화관광재단, 영동와인연구회가 주최, 주관한다.  1. 메인프로그램 : 와인 무제한 시음 및 판매 행사<br>
2. 부대프로그램 : 칠링& 힐링 콘서트, 칠링 뮤지컬 갈라쇼, 힐링 개그 토크쇼, SNS유명 버스커들의 버스킹 공연<br>
3. 기타프로그램 :  한우한돈, 양봉, 장어 무료시삭, 영동군 특산품 판매<br>
4. 먹거리: 푸드트럭 5대 배치 <br>
* 기타 내용 : 2025 영동세계국악엑스포와 함께 30일간 운영됨",0.0,0.0,1.0,1.0,0.0,0.0,0.0
"장칼국수, 막국수, 짬뽕, 감자옹심이칼국수 등 그 어느 지역보다 면 요리가 많은 사랑을 받고 있는 면의 도시 강릉에서 펼쳐지는 누들 축제. 각종 강릉 누들을 맛볼 수 있는 판매존은 물론, 관련한 볼거리와 즐길거리가 가득하며, 강릉 대표 맛집부터 골목골목에 숨어있는 다양한 면 요리 맛집을 소개한다.	 1. 메인 먹거리존: 누들존 및 페어링존, 시식존<br>
2. 누들 경연대회: 나만의 누들 레시피! <br>
3. 체험 프로그램 : 면 만들기 체험, 누들 포토부스, 체험부스<br>
4. 다채로운 공연과 누들 탐험(영수증 이벤트)",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"우리 임산물 소비 촉진을 위한 행사로, 전국의 다양한 임산물에 대해 소개하며 국민들이 임산물을 보다 가깝게 느낄 수 있도록 하기 위함이다. 전국의 다양한 임산물 종류를 접하고, 임산물을 활용한 다양한 식품, 지역 특산물 등을 만나 볼 수 있는 축제이다. 숲에서 자란 건강하고 맛있는 먹거리들을 직접 체험하고 구매하며 즐기는 내용으로, 판매 프로그램뿐 아니라 참가자가 즐길 수 있는 체험 프로그램, 눈과 귀를 즐겁게 해 줄 무대 공연 프로그램 등이 준비되어 있다. 1. 메인프로그램 : 상설 판매 / 전시 / 이벤트 / 다이닝 프로그램<br>
2. 부대프로그램 : 마술공연, 버블쇼, 쿠킹클래스 등의 무대 프로그램<br>
3. 소비자 참여 프로그램 : 한호흡챌린지(긴 문장을 한 호흡에 이어 말하면 성공하는 챌린지)",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"2025 제2회 승기천 꽃피나 봄 축제는 도심 속 자연 하천인 승기천의 봄꽃 경관을 바탕으로, 관람객에게 힐링과 여유를 선사하는 자연친화형 문화축제이다. 푸른 하천과 흐드러진 튤립이 어우러진 잔디광장에서는 인천 콘서트 챔버 음악극, 물사랑음악회, 버스킹 공연 등 다채로운 공연이 펼쳐지며, 전 연령 관람객들을 위한 주민자치박람회 체험부스, 어린이 공예 및 생태 체험 등도 준비되어 있다. 특히 이번 축제에서는 야간 경관조명과 포토존, 소규모 플리마켓까지 운영되어, 낮에는 산책과 휴식, 밤에는 빛과 음악이 어우러지는 로맨틱한 봄날의 정취를 느낄 수 있다. 도심 속 여유와 문화 향유를 동시에 누릴 수 있는 도심 속 봄 피크닉, 승기천 꽃피나 봄에서 만나볼 수 있다. 1. 축하공연<br> - 꽃피나 봄 테마 콘서트 : 인천 콘서트 챔버 및 버스킹 공연<br> - 승기천 물사랑 음악회<br><br>2. 체험부스 운영<br>- 제1회 연수구 주민자치박람회 체험부스 등 45개소 운영<br><br>3. 볼거리 및 살거리<br>- 포토존 및 경관조명 조성, 플리마켓 10개 내외 운영",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"산청곶감의 원료감인 산청 고종시는 2016년부터 2024년까지 9년 연속 대한민국 대표과일로 선정되었다. 뿐만 아니라 2016년부터 2023년까지 대한민국 축제콘텐츠 8년 연속 대상에 선정되었다. 또한 산청곶감은 2016년부터 지금까지 대한민국 대표브랜드 대상 7회 선정되었다. 이는 산청곶감의 맛과 품질이 전국 최고임을 인증한다. 산청곶감은 국내 유일하게 전통방식인 도넛 모양으로 만들어진다. 자연당도가 높고 부드러우면서 차진 식감이 탁월하며 조선시대 고종황제 진상품으로도 유명하다. 영국 엘리자베스 여왕 선물로 채택되어 여왕으로부터 감사 서한을 받은 곶감이 바로 지리산 산청곶감이다. 청와대 설 선물 등 맛과 멋에서 브랜드가치를 높이 평가받고 있으며 2025년 1월 2일 (목) ~ 1월 5일(일)까지 열리는 이번 지리산산청곶감축제는 전국민이 참여할 수 있는 다양한 전시 체험 판매 행사와 온라인 이벤트 등 다채로운 프로그램으로 운영된다.  1. 메인프로그램 : 제례행사, 개막식 및 축하공연, 곶감생산농가 노래자랑, 전국주부가요열창, 산청곶감 품평회, 산청곶감 요리경진대회, 곶감마을 맛집 전시 등 <br>
2. 부대프로그램 : 체험행사(가훈쓰기, 전통민속놀이, 곶감붕어빵만들기, 곶감 떡메치기, 새해소원지달기 등)<br>
3. 기타 내용 : 산청곶감 판매장터, 특산품 판매장터, 농특산물 판매장터, 먹거리 등",0.0,0.0,1.0,1.0,0.0,0.0,0.0
"태화강 남구 둔치의 자연경관과 개방된 공간성을 배경으로 개최되는 본 축제는, 드론과 빛을 활용한 대형 야간 콘텐츠를 통해 울산의 도시 브랜드 이미지와 문화적 상징성을 효과적으로 전달하는 대표적인 야간 행사이다. 드론쇼 및 드론 뮤직 페스티벌과 더불어 인순이, 유리상자 등 대중적인 초청 아티스트 공연이 진행되어, 가족, 연인, 청년층 등 전 세대가 함께 어우러져 즐길 수 있는 감성형 가을 축제로 자리 잡고 있다. 또한, 푸드트럭과 플리마켓, 체험 콘텐츠 등의 부대행사를 통해 관람객의 편의성과 체류 시간이 향상되며, 외부 관광객 유입을 통한 지역 문화관광 자원 활성화와 지역경제 파급 효과가 기대되는 문화관광형 축제이다. 1. 무대프로그램 : 대형 음악 공연, 드론쇼, 별빛라디오 공개방송<br>-운영시간 : 16:00~21:00<br>2. 패밀리존 : 피크닉, 빛공예등 다양한 체험부스 제공<br>-운영시간 : 11:00~21:00<br>3. 감성존 : 나무야지, 비어파크<br>-운영시간 : 11:00~21:00<br>4. 편의존 : 안내소, 의무실, 푸드트럭, 유아휴게소 등<br>-운영시간 : 11:00~21:00",1.0,0.0,1.0,0.0,0.0,0.0,0.0
"90년 전통, 전국 유일의 옥천 묘목산업특구에서 개최되는 국내 최대규모의 묘목축제이다.
묘목 나누어주기(2만주), 명품 묘목을 찾아라,  묘목 경매, 묘목 전시 및 판매, 묘목 상담관 등 다채로운 묘목관련 프로그램을 운영하며
가족단위 방문객과 다양한 계층이 즐길 수 있는 풍요로운 체험행사를 준비되어 있다. 1. 메인프로그램 : 묘목 나누어주기(20,000주), 명품묘목을 찾아라, 묘목 전문상담관, 묘목 스탬프투어, 묘목팝업존, 묘목돌이와 인생네컷<br>
2. 공연프로그램 : 개막식 축하공연, 묘목가요제, 폐막식 축하공연(청춘 그루터기 행복드림 콘서트)<br>
3. 부대행사: 지역예술인 공연, 주민자치 프로그램, 댄스경연대회, 직장인밴드, 시니어 패션쇼, 노래교실, 어린이 소방안전 체험, 어린이 놀이터<br>
4. 부스: 먹거리, 체험프로그램, 묘목 전시, 지역 농특산물, 지역홍보 등 ",1.0,1.0,0.0,0.0,0.0,0.0,0.0
"대가야의 독특한 역사와 문화를 배우고 즐길 수 있는 차별화된 축제이다.대가야 고도 지정, 고령 대가야 궁성지 해자에서 '대왕 토기' 출도로 강력한 고대왕국임이 입증되고, 문체부 주관 최우수 문화관광축제로 선정되었다. 1. 메인프로그램<br> - 캐리와 친구들 + 대형포토존 <br> - 대가야 역사 토크 콘서트 : 최태성 선생님, 유홍준 교수님<br>- 100대 가야금 공연<br>- 창작뮤지컬 가얏고<br><br>2. 부대프로그램 <br> - 가야합창 페스티벌<br>- 군민화합한마당  <br>- 특별초청공연 : 도립국악단<br> - 지역주민참여공연<br>- 블랙라이트 어린이극<br>- 대가야군민 퍼레이드<br><br>3. 소비자체험 프로그램<br>- 주제 체험(유/무료): 대왕 토기 발굴체험, 미로속 대왕 옥새 찾기<br>- 딸기체험(유료) : 딸기 타르트 만들기, 딸기 퐁듀 만들기, 딸기 캔들 만들기<br> - 아트체험(유/무료) : 페이스페인팅, 초크아트<br> - 무료체험 : 대형젠가놀이, 장난감도서관, 타투스티커, 도안스케치, 보드게임
",0.0,0.0,1.0,1.0,0.0,0.0,0.0
"양양생생축제는 봄을 맞아 자연과 생명의 소중함을 체험하는 특별한 생태문화축제이다.  
4월 5일부터 6일, 4월 11일부터 13일까지 양양 남대천 둔치와 송이공원 남대천 벚꽃길에서 펼쳐지며, 벚꽃과 연어가 함께하는 생태진화적인 봄 축제로 꾸며진다. 
축제의 하이라이트는 ""아기연어 보내기""와 ""벚꽃 만찬""이다. 방문객들은 남대천에서 아기연어를 직접 방류하며 자연의 순환을 경험하고, 밤이 되면 벚꽃이 흩날리는 도로에서 우아한 만찬을 즐길 수 있다. 싱그러운 봄바람 속에서 라이브 음악과 감성적인 조명이 어우러진 만찬을 즐길 수 있다. 
낭만적인 벚꽃길을 따라 펼쳐지는 거리공연과 예술 전시, 생태탐방 리버트레인, 생태체험 프로그램 등 다채로운 콘텐츠가 준비되어 있다.
자연 속에서 힐링하고, 로맨틱한 분위기를 만끽하며, 따뜻한 봄날을 온전히 느낄 수 있는 순간들을 만들 수 있다. 
양양생생축제에서는 연어가 새로운 시작을 위해 힘차게 강을 거슬러 오르듯, 벚꽃이 피어나는 양양에서 생동감 넘치는 봄의 설렘을 만끽할 수 있다. * 일정<br>
2025.4.05(토)~4.06(일) / 4.11(금)~4.13(일) 총5일간<br><br>
1. 메인 프로그램 : 아기연어 보내기 및 다슬기 방류 체험, 벚꽃 만찬<br>
2. 부대 프로그램 : 생태 전시(양양 남대천 연어 이야기), 거리예술공연, 야간 벚꽃길, 남대천 생태탐방 리버트레인, 견생전(현대조각 전시)<br>
3. 관광객 참여 프로그램 및 이벤트 : 벚꽃 체험부스(벚나무 만들기, 벚꽃 양초 만들기), 생태 체험부스, 사행시 및 그림 전시<br>
4. 기타 먹거리 및 편의시설 : 벚꽃길 포토존",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"천년의 역사가 깃든 창녕 교동·송현동 고분군에서 특별한 밤이 펼쳐집니다! 유네스코 세계유산이 된 고분군을 배경으로, 역사와 예술이 어우러진 감성적인 야행(夜行)을 즐길 수 있다. ""달빛 한 아름 교동고분군 밤마실""은 2023년 유네스코 세계유산에 등재된 교동·송현동 고분군의 역사적 가치를 조명하는 야간 특화 프로그램이다. 창녕의 역사와 문화를 감성적으로 풀어낸 축제로, 야경·야로·야설·야사·야화·야시·야식·야숙 등 8야(夜) 24개 프로그램을 선보인다. 행사는 2025년 5월 9일(금)~10일(토), 18:00 ~ 22:00 창녕박물관 및 교동고분군 일대에서 개최된다.  1. 메인프로그램 : 고분군 야경투어, 전통 문화 공연, 역사 이야기 체험, 전통 음식 체험, 전통 공예 체험, 야간 버스킹<br>
2. 부대프로그램 : 지역  특산물 판매, 야식 체험, 전통 놀이 체험<br>
3. 소비자 참여 프로그램 : 전통복장체험, 청사초롱 만들기, 야행메이트, 아나바다 꿈나무 중고 나눔장터<br>
4. 기타 내용: 푸드트럭 , 플리마켓",0.0,0.0,1.0,0.0,0.0,1.0,0.0
"가을의 시작과 함께 열리는 청양 고추 구기자 축제는 전 연령층이 함께 할 수 있는 참여형 축제로, 청양군을 대표하는 농특산물인 고추, 구기자를 활용한 오감 만족 체험과 전국 청양가요제, 전국 K-pop 경연대회, 대형 겉절이 담기, 구기자 떡 모자이크, 목재문화 나눔 페스티벌 등 다양한 프로그램으로 구성된 충청남도 대표 지역축제이다. 마켓 zone : 고추구기자 판매부스, 지역 농특산물 판매 부스, 푸드코트 통합관, 특화음식, 요리체험 등<br>문화 zone : 세계 고추 구기자 웰컴센터, 지천변 포토존, 세월교 고추터널, 야간경관 조성 등<br>체험 zone : 고추구기자 포토부스, 어린이 목재 체험부스, 안전체험, 구기자 고추장 만들기 체험 등<br>이벤트 zone : 대형 겉절이 담기, 구기자 떡 모자이크, K-pop경연대회, 전국 청양가요제 등",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"제1회 공주야밤 맥주축제'는 올해 처음 개최되는 여름철 야간형 도심 축제로, 2025. 8. 15.(금) ~ 8. 17.(일) 3일간 금강신관공원에서 펼쳐진다.
축제 현장에 시원한 수제·세계맥주와 공주알밤 막걸리 등 지역전통주, 다양한 먹거리를 제공하는 스낵존이 운영되며, 워터슬라이딩과 수영장 등 한여름 무더위를 날릴 수 있는 물놀이 시설도 마련된다.
또한 인기 가수 및 퍼포먼스 팀의 무대, EDM DJ 공연 등 다채로운 문화 공연과 함께, 포토존, 이벤트존 등 다양한 부대 프로그램이 준비되어 있어 남녀노소 누구나 즐기실 수 있다.
공산성과 금강교 아래 아름다운 야경 속에서 펼쳐지는 이번 축제는 지역 관광 활성화와 더불어, 시민과 방문객에게 한여름밤 특별한 문화 향유의 경험을 제공한다. 1. (공식) ""2025-2026 공주방문의 해"" 기념시<br>
2. (판매) 생맥주, 세계맥주, 지역 전통주, 스낵존, 푸드럭, 지역음식점 등<br>
3. (공연) K-POP콘터스, 재즈탭 경연대회 등<br>
4. (체험) 워터슬라이딩, 에어바운스 수영장, 휴식공간 등",0.0,0.0,1.0,1.0,0.0,0.0,0.0
